"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","68197","6070833",,2017,111,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,121,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,121,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,121,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,121,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,180,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,180,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,180,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,180,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,180,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,180,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,204,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,204,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,206,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,206,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,206,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,206,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,224,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,224,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,224,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,224,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68197","6070833",,2017,226,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,226,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68197","6070833",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68197","6070833",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,1,"A","22","22",13,"4","25","22","","0.00","31.82","68.18","22"
"37","68205","0000000",,2017,1,"A","22","22",13,"3","25","22","","9.09","50.00","40.91","22"
"37","68205","0000000",,2017,3,"A","16","16",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,3,"A","16","16",13,"4","18","16","","0.00","25.00","75.00","16"
"37","68205","0000000",,2017,3,"A","16","16",13,"3","18","16","","12.50","43.75","43.75","16"
"37","68205","0000000",,2017,4,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,6,"A","13","13",13,"4","16","13","","0.00","38.46","61.54","13"
"37","68205","0000000",,2017,6,"A","13","13",13,"3","16","13","","7.69","46.15","46.15","13"
"37","68205","0000000",,2017,31,"A","15","15",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,31,"A","15","15",13,"4","16","15","","0.00","20.00","80.00","15"
"37","68205","0000000",,2017,31,"A","15","15",13,"3","16","15","","13.33","40.00","46.67","15"
"37","68205","0000000",,2017,74,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,74,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,76,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,76,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,76,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,76,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,76,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,76,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,78,"A","11","11",13,"3","12","11","","18.18","45.45","36.36","11"
"37","68205","0000000",,2017,78,"A","11","11",13,"4","12","11","","0.00","45.45","54.55","11"
"37","68205","0000000",,2017,79,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,79,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,79,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,79,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,121,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,121,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,121,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,121,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,121,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,121,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,144,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,144,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,144,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,144,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",7,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",7,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",8,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",8,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,180,"A","13","13",13,"4","16","13","","0.00","38.46","61.54","13"
"37","68205","0000000",,2017,180,"A","13","13",13,"3","16","13","","7.69","46.15","46.15","13"
"37","68205","0000000",,2017,200,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,200,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,200,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,200,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,200,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68205","0000000",,2017,200,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68205","0000000",,2017,202,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,202,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68205","0000000",,2017,202,"A","*","*",6,"3","*","*","*","*","*","*","*"
